i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
22800,-75.2713936589685,2.308607122916947,-77.07957018826552,2.1884846614812985,-74.56491154792671,2.0714966005949167,-74.86151089795244,2.020068495755493
23000,-75.30945633354409,2.302542302338834,-77.07465313954684,2.176152296153449,-74.53037404633997,2.0734377355203675,-74.80514628946483,2.026894637896308
23200,-75.24697258683031,2.300496081438521,-76.98965188615834,2.18787569094025,-74.5064775562369,2.0804287193664774,-74.70565146186786,2.0629978238647
23400,-75.1703014086704,2.311135143399321,-76.95259794018685,2.1941864864756826,-74.41856263717708,2.099752515846361,-74.5976655016921,2.0650722982324563
23600,-75.11961013795842,2.3184867530459257,-76.91037302175192,2.1892040737632037,-74.33291135410856,2.1018817918114285,-74.49993471261325,2.080900609827183
23800,-75.08617863731124,2.314851727134297,-76.8012541066704,2.1915790791429206,-74.32580521519587,2.1034940940820603,-74.4266212409701,2.092437358650821
24000,-74.99975283169005,2.32580462805036,-76.7599833751262,2.2007856577549956,-74.28728805781256,2.104665141827893,-74.3777550425654,2.090031750389587
24200,-74.92130847075084,2.344937801524401,-76.69214792861827,2.208595101114054,-74.27051730274013,2.114898912192883,-74.29941163147868,2.1018217471511433
24400,-74.86615328004297,2.3713806362609873,-76.68277945450232,2.207482143525368,-74.22470832775615,2.132631435635931,-74.3397405393687,2.0771332774563076
24600,-74.82625933016263,2.375268424365033,-76.62195058725362,2.1967313386240606,-74.13680240360377,2.150505653650485,-74.31549437274296,2.0856198500686483
24800,-74.8345563495599,2.3706075203807124,-76.53835252873465,2.180320188785274,-74.03220879099176,2.160657423511687,-74.2498871428198,2.0748396748022664
25000,-74.80347427422214,2.3620198635628404,-76.53151026082898,2.1681124949695714,-74.07906586967914,2.1609030351656204,-74.23729476369994,2.068085916482335
25200,-74.72150820761014,2.370701457112602,-76.52887483601351,2.1653702193541893,-74.0044679527003,2.1640330400327183,-74.1956985925006,2.0648713799455445
25400,-74.78078444489732,2.3590329650372976,-76.34240309220095,2.194880413746278,-74.05769065692158,2.1555304344287958,-74.12094634728024,2.0786892488079913
25600,-74.74526104870242,2.361399133428721,-76.32033421648164,2.1892190942464382,-74.00469892019342,2.1487733454102784,-73.97499401478346,2.1013043478100486
25800,-74.70514643832288,2.3742805037879364,-76.30791184890764,2.1776311389748697,-74.01516914423216,2.127851854695305,-73.95792198489187,2.0939185732777528
26000,-74.60072721120711,2.3883871558725587,-76.26115321444932,2.177313433206535,-73.96392183078298,2.1262640998940765,-73.92105487570707,2.0874737113445736
26200,-74.50152482067988,2.4090670087365815,-76.23629642228535,2.179639280470568,-73.98678603125481,2.1309166895858627,-73.92995647701443,2.0874284139755153
