i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
26000,-59.741626027129826,2.5584348744273284,-58.23727893509658,2.513648758201052,-55.38221928396702,2.7090664021461626,-57.43438631165661,3.3336587790201917
26200,-59.60980628962278,2.5109947727360913,-58.17525391457471,2.525058924123407,-55.29426139940567,2.6945130061975067,-57.314986633842544,3.3414248435300626
26400,-59.344928026533665,2.500689923830104,-58.16080868424015,2.5102633468302886,-55.236342031492974,2.7090554415756127,-57.24719619079672,3.341650375387504
26600,-59.331729924086865,2.491451833352125,-58.133266756769274,2.50965524932642,-55.26970081128894,2.738644311151654,-57.27917928687674,3.3349515675254944
26800,-59.27921310189613,2.4780019581633743,-58.04800214980198,2.5068640068041583,-55.22936601831255,2.7112731197283293,-57.081397203845846,3.355864343845017
27000,-59.158828784243475,2.435160944863266,-58.056585787826606,2.478124797095276,-55.13508470036553,2.70326440665117,-56.99147795889085,3.353495961021797
27200,-59.12846348830815,2.4212022278037475,-58.013876988896925,2.4871204214640863,-55.0993100924305,2.7019174503415466,-56.98723405842994,3.3527269105384265
27400,-59.01269711472245,2.396644165840556,-58.12795472438227,2.4947511407906675,-55.08982222228997,2.7038602138169336,-56.980617569582236,3.332743905157986
27600,-58.96655190626826,2.3873466360819533,-58.04376936985538,2.4833701214116757,-55.05681823453547,2.7135565449199643,-56.828207678883565,3.3340704297429604
27800,-58.91232139927218,2.399754178099781,-57.97542364649459,2.4737019389512955,-54.99918450816658,2.7180320905556665,-56.72713984392693,3.344048165365654
28000,-58.80063263232377,2.3713657365428844,-57.953840794394026,2.4308445270496577,-54.90938524638962,2.7167186805604246,-56.64676467577991,3.3550602547726927
28200,-58.6315528357138,2.3452836686965073,-57.911953501749615,2.438076377078484,-54.81402307701214,2.7129668086407044,-56.50744519631656,3.3658842497526873
28400,-58.52286654181827,2.340896148002947,-57.842153632077355,2.4239290024502145,-54.6458927614241,2.739407588021388,-56.51617227982424,3.3736862979166076
28600,-58.35044121073933,2.322523133162046,-57.79947339206141,2.427424860779915,-54.67829999540713,2.7416557523279885,-56.43866910173298,3.3837170231147646
28800,-58.328427703497866,2.31488611186771,-57.75120805550143,2.4261035503164763,-54.68717829208523,2.7325340751884193,-56.39130317223826,3.3803157756755766
